VisitID,PropertyID,ClientID,AgentID,VisitDate
3482,261,1494,70,10/21/2024
3483,289,705,91,10/23/2024
3484,899,601,34,4/23/2025
3485,759,1288,61,11/30/2024
3486,183,85,89,10/30/2024
3487,110,967,99,6/4/2024
3488,751,623,61,4/14/2025
3489,259,200,59,9/25/2024
3490,73,5,100,8/13/2024
3491,825,285,6,4/27/2025
3492,4,1247,49,2/20/2025
3493,930,811,90,12/28/2024
3494,641,1368,74,7/12/2024
3495,850,212,90,11/6/2024
3496,34,139,74,4/8/2025
3497,724,13,62,5/3/2025
3498,761,655,98,8/26/2024
3499,967,497,95,9/5/2024
3500,359,1092,79,2/14/2025
3501,11,1317,61,3/3/2025
3502,21,929,45,10/10/2024
3503,960,90,3,9/13/2024
3504,976,175,80,3/30/2025
3505,510,860,18,2/20/2025
3506,430,1149,39,6/3/2024
3507,881,280,63,7/14/2024
3508,92,1093,83,7/19/2024
3509,962,710,2,4/6/2025
3510,546,1458,50,4/28/2025
3511,552,733,4,11/24/2024
3512,565,575,36,4/26/2025
3513,831,506,88,12/13/2024
3514,827,642,20,5/23/2024
3515,926,282,65,11/23/2024
3516,667,503,65,10/24/2024
3517,277,857,86,8/14/2024
3518,557,512,86,3/18/2025
3519,542,342,66,4/21/2025
3520,749,928,44,2/1/2025
3521,141,1223,59,8/11/2024
3522,161,1365,15,1/15/2025
3523,392,498,80,5/25/2024
3524,877,346,36,1/2/2025
3525,876,1263,88,7/15/2024
3526,995,1194,13,11/19/2024
3527,990,414,86,3/18/2025
3528,843,113,60,12/10/2024
3529,288,620,55,3/26/2025
3530,229,555,99,5/20/2024
3531,870,286,70,10/26/2024
3532,120,926,71,5/7/2025
3533,844,84,45,10/26/2024
3534,264,25,6,10/19/2024
3535,978,1339,1,2/15/2025
3536,67,775,49,3/4/2025
3537,452,1420,15,6/13/2024
3538,895,678,26,3/22/2025
3539,968,969,35,5/16/2024
3540,975,156,27,12/8/2024
3541,31,177,92,8/25/2024
3542,548,785,82,12/16/2024
3543,140,911,16,3/6/2025
3544,366,1044,43,4/15/2025
3545,629,1136,94,6/11/2024
3546,829,764,23,5/15/2024
3547,818,106,75,10/6/2024
3548,896,856,92,7/16/2024
3549,698,378,92,9/14/2024
3550,874,636,23,11/27/2024
3551,885,1369,76,10/22/2024
3552,639,305,94,2/3/2025
3553,985,106,62,3/11/2025
3554,165,888,53,7/23/2024
3555,241,197,9,10/19/2024
3556,296,394,47,4/11/2025
3557,854,214,74,5/27/2024
3558,270,77,89,8/13/2024
3559,683,768,99,3/21/2025
3560,953,956,49,3/23/2025
3561,224,554,38,7/28/2024
3562,502,649,21,6/30/2024
3563,449,585,33,3/25/2025
3564,161,71,94,12/7/2024
3565,738,248,37,6/19/2024
3566,344,948,69,7/6/2024
3567,47,340,65,6/25/2024
3568,479,901,59,4/2/2025
3569,595,1009,16,11/28/2024
3570,990,38,58,3/31/2025
3571,586,1488,62,2/1/2025
3572,629,646,29,7/11/2024
3573,962,1331,15,5/12/2024
3574,502,945,84,6/1/2024
3575,515,253,60,5/22/2024
3576,27,1258,23,5/11/2024
3577,796,727,89,5/6/2025
3578,887,72,87,10/11/2024
3579,22,603,56,8/8/2024
3580,349,150,37,7/2/2024
3581,833,1273,1,2/20/2025
3582,42,284,80,10/3/2024
3583,495,412,21,3/26/2025
3584,241,504,68,11/13/2024
3585,344,923,19,9/5/2024
3586,1000,286,80,10/31/2024
3587,165,1184,24,7/29/2024
3588,944,356,78,1/19/2025
3589,150,1336,86,11/20/2024
3590,846,511,24,5/29/2024
3591,631,1337,90,12/7/2024
3592,274,79,2,9/11/2024
3593,578,211,29,4/27/2025
3594,751,871,68,11/23/2024
3595,796,1217,81,3/8/2025
3596,475,83,72,2/2/2025
3597,249,532,38,12/12/2024
3598,82,1179,16,1/27/2025
3599,317,137,84,3/15/2025
3600,895,1474,54,6/12/2024
3601,630,743,70,2/17/2025
3602,314,1480,40,9/12/2024
3603,150,550,61,8/7/2024
3604,167,1151,64,9/12/2024
3605,101,601,19,11/22/2024
3606,928,135,12,10/18/2024
3607,32,603,56,10/28/2024
3608,83,257,95,1/17/2025
3609,517,1308,22,6/19/2024
3610,183,655,10,10/28/2024
3611,507,510,84,5/25/2024
3612,230,24,19,6/25/2024
3613,900,972,90,12/11/2024
3614,526,1340,99,4/18/2025
3615,947,1440,67,7/10/2024
3616,257,1136,10,10/16/2024
3617,796,93,97,12/6/2024
3618,781,864,92,1/17/2025
3619,272,1457,23,12/24/2024
3620,357,1123,73,1/30/2025
3621,853,245,83,4/10/2025
3622,302,190,6,3/18/2025
3623,268,531,75,4/4/2025
3624,579,1191,86,11/27/2024
3625,899,360,48,10/11/2024
3626,764,8,83,8/15/2024
3627,204,1214,68,3/24/2025
3628,37,247,78,2/7/2025
3629,700,932,8,10/8/2024
3630,833,933,70,8/14/2024
3631,627,74,53,6/24/2024
3632,99,182,50,8/17/2024
3633,392,609,68,9/15/2024
3634,457,280,91,5/28/2024
3635,585,862,85,1/19/2025
3636,140,473,30,9/7/2024
3637,325,508,34,11/13/2024
3638,681,1090,70,7/10/2024
3639,37,1038,29,1/12/2025
3640,215,1262,50,5/10/2025
3641,436,1378,25,9/25/2024
3642,841,939,78,9/26/2024
3643,801,682,40,5/3/2025
3644,204,751,14,5/15/2024
3645,710,561,89,12/10/2024
3646,437,1290,9,6/9/2024
3647,569,790,95,9/2/2024
3648,598,656,61,12/15/2024
3649,372,1368,58,10/30/2024
3650,517,175,28,7/20/2024
3651,412,1115,26,1/29/2025
3652,723,1313,33,4/22/2025
3653,174,571,79,2/17/2025
3654,268,631,17,7/12/2024
3655,730,427,7,7/22/2024
3656,393,1036,87,5/30/2024
3657,582,456,86,6/21/2024
3658,398,1114,79,7/18/2024
3659,791,752,27,11/14/2024
3660,993,1262,37,4/22/2025
3661,615,1101,8,8/2/2024
3662,691,571,55,9/22/2024
3663,636,259,27,7/7/2024
3664,872,229,55,1/26/2025
3665,728,518,53,4/30/2025
3666,88,27,5,10/22/2024
3667,250,802,46,1/1/2025
3668,268,353,32,5/21/2024
3669,653,1287,48,1/14/2025
3670,479,384,68,11/2/2024
3671,453,1292,69,2/20/2025
3672,895,61,22,7/26/2024
3673,747,1118,80,9/12/2024
3674,773,1115,92,8/25/2024
3675,884,332,9,12/3/2024
3676,11,884,46,10/25/2024
3677,941,1407,13,9/5/2024
3678,776,1160,53,9/6/2024
3679,171,334,36,3/15/2025
3680,991,625,89,6/7/2024
3681,537,881,37,12/7/2024
3682,795,31,90,10/20/2024
3683,41,869,54,8/25/2024
3684,132,103,16,8/13/2024
3685,535,816,83,7/24/2024
3686,197,1403,56,5/16/2024
3687,214,1271,73,2/8/2025
3688,915,80,47,11/20/2024
3689,594,251,3,9/14/2024
3690,908,422,86,10/3/2024
3691,878,525,99,11/10/2024
3692,936,330,18,12/28/2024
3693,497,1307,42,12/27/2024
3694,394,626,80,9/7/2024
3695,812,990,76,1/8/2025
3696,246,1276,94,8/21/2024
3697,423,486,9,8/13/2024
3698,540,1317,43,4/12/2025
3699,955,579,40,3/3/2025
3700,790,251,71,10/18/2024
3701,477,415,17,9/15/2024
3702,426,105,67,8/26/2024
3703,395,1212,65,11/29/2024
3704,577,65,78,8/12/2024
3705,311,220,29,4/28/2025
3706,964,957,90,4/29/2025
3707,147,99,84,7/6/2024
3708,604,387,6,5/6/2025
3709,710,674,54,1/5/2025
3710,605,239,80,8/16/2024
3711,467,1180,1,6/24/2024
3712,942,548,24,8/25/2024
3713,495,115,17,6/29/2024
3714,251,203,31,9/28/2024
3715,417,706,99,5/10/2025
3716,744,1207,3,4/5/2025
3717,883,23,96,5/18/2024
3718,811,295,41,12/3/2024
3719,458,1077,91,10/21/2024
3720,452,57,31,11/19/2024
3721,447,1198,28,5/15/2024
3722,876,32,70,11/24/2024
3723,605,115,33,10/19/2024
3724,123,1495,88,4/2/2025
3725,517,555,61,1/3/2025
3726,834,1438,4,8/31/2024
3727,85,1015,34,12/16/2024
3728,854,1,83,5/31/2024
3729,419,315,33,6/17/2024
3730,859,1402,89,5/11/2024
3731,175,214,63,6/21/2024
3732,482,743,91,11/30/2024
3733,360,836,74,5/12/2024
3734,987,1405,32,5/24/2024
3735,382,582,99,3/20/2025
3736,274,953,55,7/21/2024
3737,276,382,1,7/27/2024
3738,86,970,78,3/8/2025
3739,491,723,68,4/17/2025
3740,693,535,61,2/28/2025
3741,593,561,31,5/21/2024
3742,927,794,20,7/19/2024
3743,858,1103,56,10/16/2024
3744,848,1021,13,11/4/2024
3745,223,1033,78,9/1/2024
3746,872,772,28,1/19/2025
3747,876,658,16,8/30/2024
3748,430,1203,54,7/10/2024
3749,691,1061,29,11/5/2024
3750,236,4,69,8/1/2024
3751,212,970,59,3/10/2025
3752,919,202,54,1/20/2025
3753,636,191,39,2/26/2025
3754,49,1140,93,9/5/2024
3755,558,544,89,4/29/2025
3756,133,261,28,6/9/2024
3757,105,1383,44,7/16/2024
3758,714,317,57,3/5/2025
3759,62,229,31,5/22/2024
3760,691,1445,89,8/16/2024
3761,374,180,77,10/27/2024
3762,613,1356,44,5/8/2025
3763,433,738,19,4/9/2025
3764,447,1464,22,2/24/2025
3765,260,1224,23,9/30/2024
3766,923,1470,22,9/29/2024
3767,692,657,48,2/28/2025
3768,380,691,58,11/7/2024
3769,474,39,21,4/10/2025
3770,522,1469,92,2/8/2025
3771,738,957,52,11/25/2024
3772,145,368,21,2/6/2025
3773,483,881,42,8/16/2024
3774,878,706,20,8/26/2024
3775,720,390,48,8/22/2024
3776,165,632,47,6/24/2024
3777,300,980,46,5/8/2025
3778,302,1296,24,9/4/2024
3779,508,1186,16,1/15/2025
3780,266,406,8,12/10/2024
3781,980,1096,49,8/17/2024
3782,716,779,100,11/3/2024
3783,651,575,65,3/31/2025
3784,120,1233,21,2/5/2025
3785,218,1106,25,12/8/2024
3786,299,563,100,10/3/2024
3787,60,773,67,12/14/2024
3788,574,901,5,8/11/2024
3789,26,1237,73,1/9/2025
3790,718,1182,87,1/14/2025
3791,56,1170,10,12/30/2024
3792,34,1067,15,1/2/2025
3793,295,206,70,7/5/2024
3794,630,737,54,3/15/2025
3795,791,590,18,5/16/2024
3796,391,220,11,3/26/2025
3797,943,655,25,12/16/2024
3798,290,1261,17,6/16/2024
3799,699,99,23,2/2/2025
3800,783,264,100,4/11/2025
3801,740,1218,38,2/21/2025
3802,938,279,5,2/21/2025
3803,745,83,9,10/30/2024
3804,144,521,48,12/8/2024
3805,8,1348,13,10/30/2024
3806,941,1331,90,10/12/2024
3807,844,200,23,10/9/2024
3808,853,978,4,8/20/2024
3809,533,160,28,4/23/2025
3810,902,1396,31,1/9/2025
3811,446,901,12,9/7/2024
3812,302,687,13,5/4/2025
3813,1000,492,19,11/5/2024
3814,652,506,94,4/1/2025
3815,172,1309,12,10/25/2024
3816,706,407,16,4/2/2025
3817,468,539,43,8/21/2024
3818,517,194,83,12/22/2024
3819,240,1397,90,1/12/2025
3820,979,198,86,9/6/2024
3821,145,761,69,5/23/2024
3822,396,1158,26,8/2/2024
3823,532,1009,34,9/23/2024
3824,376,662,5,12/14/2024
3825,463,245,21,8/6/2024
3826,661,1071,94,11/11/2024
3827,603,1198,68,8/5/2024
3828,899,1265,87,3/9/2025
3829,487,960,24,9/25/2024
3830,836,365,42,8/18/2024
3831,8,544,47,3/30/2025
3832,312,1342,8,1/4/2025
3833,617,1213,71,11/18/2024
3834,462,1069,58,1/2/2025
3835,302,567,46,9/2/2024
3836,51,1245,96,12/19/2024
3837,90,189,88,1/5/2025
3838,241,820,10,4/22/2025
3839,213,1375,23,8/27/2024
3840,334,10,90,7/23/2024
3841,365,171,57,2/13/2025
3842,579,1181,92,4/1/2025
3843,21,220,5,9/2/2024
3844,463,1436,70,4/6/2025
3845,285,681,64,8/28/2024
3846,720,704,3,5/25/2024
3847,571,1376,62,2/10/2025
3848,613,82,69,8/23/2024
3849,236,1017,85,4/6/2025
3850,717,856,71,8/1/2024
3851,462,1416,67,12/17/2024
3852,84,1441,87,10/22/2024
3853,845,938,85,1/20/2025
3854,80,104,69,4/20/2025
3855,218,187,14,1/30/2025
3856,703,400,90,8/4/2024
3857,733,1025,4,12/31/2024
3858,973,1495,99,10/26/2024
3859,292,1060,71,10/2/2024
3860,802,723,28,1/21/2025
3861,452,1343,46,5/22/2024
3862,507,503,15,7/9/2024
3863,638,1467,17,2/20/2025
3864,358,544,78,1/4/2025
3865,3,63,58,10/4/2024
3866,80,940,50,10/12/2024
3867,772,210,82,11/3/2024
3868,844,1472,89,5/9/2025
3869,628,102,40,2/21/2025
3870,267,37,94,9/16/2024
3871,896,917,46,6/26/2024
3872,976,899,4,10/29/2024
3873,60,1321,56,8/5/2024
3874,338,540,86,3/22/2025
3875,670,1421,38,11/6/2024
3876,368,796,90,11/18/2024
3877,193,1293,39,12/26/2024
3878,57,720,31,4/21/2025
3879,299,113,58,10/24/2024
3880,333,154,30,5/17/2024
3881,226,627,13,1/4/2025
3882,339,1167,90,10/3/2024
3883,657,758,48,6/24/2024
3884,653,295,6,4/27/2025
3885,192,1106,46,2/18/2025
3886,949,979,93,2/26/2025
3887,64,101,38,4/19/2025
3888,909,246,13,12/16/2024
3889,323,1282,44,5/1/2025
3890,774,1135,99,9/13/2024
3891,703,934,16,7/12/2024
3892,760,374,73,5/18/2024
3893,346,343,42,5/5/2025
3894,927,952,41,6/4/2024
3895,912,1003,23,8/19/2024
3896,466,157,51,2/4/2025
3897,765,1319,91,6/26/2024
3898,273,4,90,3/21/2025
3899,839,664,20,5/12/2024
3900,801,1045,12,3/6/2025
3901,162,863,51,11/23/2024
3902,44,373,66,1/14/2025
3903,798,1206,94,2/15/2025
3904,603,1151,30,7/3/2024
3905,505,523,7,8/29/2024
3906,758,903,69,6/14/2024
3907,442,305,14,11/1/2024
3908,818,818,96,9/19/2024
3909,659,1274,38,1/10/2025
3910,40,545,23,1/14/2025
3911,704,165,45,8/13/2024
3912,188,557,88,8/11/2024
3913,120,588,9,7/15/2024
3914,44,468,71,11/14/2024
3915,122,266,2,1/5/2025
3916,575,308,46,7/21/2024
3917,283,409,23,9/10/2024
3918,23,752,1,11/26/2024
3919,144,852,69,9/6/2024
3920,830,956,89,7/14/2024
3921,346,344,82,5/8/2025
3922,800,36,88,3/21/2025
3923,25,134,57,5/21/2024
3924,46,191,55,9/25/2024
3925,511,1293,26,3/10/2025
3926,204,1233,92,1/20/2025
3927,159,561,64,4/27/2025
3928,243,59,39,6/9/2024
3929,740,362,45,9/7/2024
3930,392,980,80,6/22/2024
3931,377,989,39,7/12/2024
3932,850,1115,84,2/5/2025
3933,433,187,21,3/4/2025
3934,207,767,32,5/22/2024
3935,195,1214,19,7/18/2024
3936,907,390,32,5/12/2024
3937,393,1040,34,4/27/2025
3938,51,720,53,12/28/2024
3939,946,1241,81,7/10/2024
3940,94,247,12,2/24/2025
3941,884,396,57,3/14/2025
3942,688,1132,19,9/30/2024
3943,738,848,53,9/18/2024
3944,350,903,87,12/22/2024
3945,99,116,85,4/4/2025
3946,339,1047,87,5/15/2024
3947,363,863,80,12/2/2024
3948,554,614,84,3/30/2025
3949,935,11,39,12/2/2024
3950,399,859,29,8/10/2024
3951,299,1014,28,5/25/2024
3952,357,1423,74,5/2/2025
3953,25,1129,23,9/22/2024
3954,613,790,90,8/21/2024
3955,942,895,22,12/7/2024
3956,841,458,57,10/14/2024
3957,673,1018,2,6/29/2024
3958,742,1271,80,7/15/2024
3959,475,45,18,7/10/2024
3960,659,124,27,11/27/2024
3961,142,1312,49,6/6/2024
3962,352,712,2,5/11/2024
3963,690,882,41,12/3/2024
3964,480,1125,47,6/2/2024
3965,570,563,56,6/10/2024
3966,57,1494,15,5/27/2024
3967,917,629,31,10/6/2024
3968,914,1313,66,7/13/2024
3969,404,1228,15,12/18/2024
3970,243,887,87,6/7/2024
3971,649,284,69,12/26/2024
3972,637,1272,21,5/30/2024
3973,305,88,57,7/11/2024
3974,65,88,100,10/8/2024
3975,708,1384,26,1/17/2025
3976,100,453,2,9/26/2024
3977,522,13,9,2/3/2025
3978,242,187,27,7/30/2024
3979,20,913,15,11/11/2024
3980,934,899,96,5/1/2025
3981,806,562,35,12/22/2024
3982,279,1115,9,5/5/2025
3983,605,1380,99,2/4/2025
3984,430,876,3,3/4/2025
3985,533,183,70,6/4/2024
3986,694,620,2,6/12/2024
3987,358,1371,22,1/15/2025
3988,98,48,53,12/22/2024
3989,282,921,40,5/15/2024
3990,869,1135,18,4/29/2025
3991,986,1468,39,9/26/2024
3992,968,915,52,10/19/2024
3993,365,1225,26,12/21/2024
3994,334,980,95,7/9/2024
3995,168,588,45,6/16/2024
3996,471,382,93,11/11/2024
3997,181,1032,79,8/26/2024
3998,810,530,56,10/23/2024
3999,467,480,74,9/3/2024
4000,132,234,48,12/12/2024
4001,291,1211,26,2/11/2025
4002,821,1167,36,10/21/2024
4003,399,145,81,1/21/2025
4004,793,1044,86,7/1/2024
4005,811,808,55,11/5/2024
4006,288,77,34,11/23/2024
4007,677,60,20,8/8/2024
4008,168,513,16,4/26/2025
4009,197,280,39,4/1/2025
4010,360,1117,93,1/3/2025
4011,905,1163,78,9/26/2024
4012,215,370,80,4/7/2025
4013,183,822,25,1/23/2025
4014,804,374,57,7/28/2024
4015,512,442,66,3/19/2025
4016,835,911,32,6/23/2024
4017,446,744,46,6/28/2024
4018,295,342,46,10/4/2024
4019,498,326,93,8/22/2024
4020,226,341,9,4/28/2025
4021,14,665,64,2/2/2025
4022,160,940,95,5/20/2024
4023,573,798,22,5/1/2025
4024,165,427,23,8/19/2024
4025,998,711,1,1/13/2025
4026,652,1267,23,5/28/2024
4027,525,281,100,10/9/2024
4028,177,1105,23,3/9/2025
4029,926,598,98,9/27/2024
4030,500,1312,50,3/2/2025
4031,337,869,9,11/27/2024
4032,997,444,39,10/11/2024
4033,393,1302,75,4/30/2025
4034,99,237,55,2/23/2025
4035,417,862,6,10/18/2024
4036,254,183,90,8/26/2024
4037,608,1469,5,9/21/2024
4038,351,944,98,4/16/2025
4039,359,93,32,2/17/2025
4040,587,366,91,6/29/2024
4041,760,682,81,3/4/2025
4042,48,1297,93,11/2/2024
4043,757,516,63,12/10/2024
4044,244,1206,24,12/11/2024
4045,166,125,34,11/20/2024
4046,320,982,56,8/17/2024
4047,119,1124,20,7/25/2024
4048,658,1409,17,10/20/2024
4049,951,794,24,11/16/2024
4050,490,1403,88,12/13/2024
4051,832,363,97,7/9/2024
4052,525,1137,95,5/7/2025
4053,327,1186,79,10/11/2024
4054,520,804,12,9/6/2024
4055,910,486,30,10/15/2024
4056,584,762,32,12/14/2024
4057,799,964,96,8/25/2024
4058,987,96,85,1/31/2025
4059,810,728,51,3/28/2025
4060,730,1163,40,3/25/2025
4061,587,407,85,8/3/2024
4062,722,1018,54,9/3/2024
4063,208,377,27,11/1/2024
4064,199,759,2,7/4/2024
4065,922,563,90,11/14/2024
4066,406,1419,52,1/5/2025
4067,877,1197,29,2/3/2025
4068,650,34,57,2/19/2025
4069,289,78,96,4/17/2025
4070,616,529,22,7/19/2024
4071,390,604,77,7/26/2024
4072,689,199,100,2/19/2025
4073,488,1012,85,8/10/2024
4074,968,139,19,12/29/2024
4075,668,192,20,6/28/2024
4076,796,727,44,8/1/2024
4077,272,697,39,8/7/2024
4078,634,415,44,4/7/2025
4079,625,705,37,12/28/2024
4080,859,315,37,11/16/2024
4081,643,1412,13,7/1/2024
4082,917,592,77,7/29/2024
4083,986,3,2,4/14/2025
4084,574,1266,84,1/7/2025
4085,324,39,65,2/18/2025
4086,236,29,52,1/27/2025
4087,110,167,80,7/3/2024
4088,540,753,98,4/16/2025
4089,19,592,37,10/23/2024
4090,317,1018,66,6/27/2024
4091,753,6,19,11/28/2024
4092,277,495,59,5/29/2024
4093,356,1108,56,1/29/2025
4094,381,1276,54,4/24/2025
4095,225,904,30,2/9/2025
4096,172,1251,60,9/3/2024
4097,614,1122,99,11/13/2024
4098,503,642,49,7/24/2024
4099,191,1216,84,6/14/2024
4100,884,123,49,10/7/2024
4101,58,1124,9,10/19/2024
4102,572,290,60,3/18/2025
4103,830,787,79,11/14/2024
4104,693,502,48,6/27/2024
4105,372,1035,11,4/21/2025
4106,940,1058,77,7/7/2024
4107,813,1096,96,3/1/2025
4108,370,1322,52,9/19/2024
4109,292,1048,16,5/13/2024
4110,120,511,51,5/12/2024
4111,486,376,75,10/23/2024
4112,912,140,24,1/29/2025
4113,791,634,83,1/20/2025
4114,272,1131,40,2/10/2025
4115,416,540,11,5/20/2024
4116,217,47,41,2/20/2025
4117,638,489,89,7/28/2024
4118,928,1349,14,2/1/2025
4119,770,580,45,10/20/2024
4120,524,490,86,1/8/2025
4121,578,1308,32,7/21/2024
4122,952,1294,8,5/30/2024
4123,533,1281,79,3/15/2025
4124,274,117,52,6/10/2024
4125,524,688,27,4/23/2025
4126,441,596,8,10/30/2024
4127,169,233,10,1/26/2025
4128,352,911,31,6/25/2024
4129,767,1392,95,1/2/2025
4130,358,1498,75,5/13/2024
4131,891,1423,93,11/16/2024
4132,475,1389,85,3/25/2025
4133,6,892,52,9/9/2024
4134,389,299,89,9/14/2024
4135,175,484,10,4/5/2025
4136,390,475,40,4/30/2025
4137,488,1487,98,11/16/2024
4138,995,1087,50,7/7/2024
4139,942,1078,86,7/24/2024
4140,219,1044,49,3/24/2025
4141,196,1083,42,5/3/2025
4142,36,518,46,3/29/2025
4143,674,1290,68,3/22/2025
4144,691,1261,51,11/24/2024
4145,777,639,29,8/4/2024
4146,231,986,20,12/18/2024
4147,621,551,88,11/17/2024
4148,441,644,34,11/23/2024
4149,465,1205,90,3/6/2025
4150,858,676,22,4/15/2025
4151,845,231,40,6/22/2024
4152,15,1363,77,8/23/2024
4153,65,828,23,4/10/2025
4154,537,1430,49,4/26/2025
4155,114,1141,57,11/23/2024
4156,651,461,90,8/8/2024
4157,242,238,51,11/12/2024
4158,622,480,68,11/20/2024
4159,893,292,67,8/16/2024
4160,50,351,64,8/7/2024
4161,284,156,55,6/25/2024
4162,106,1063,79,1/16/2025
4163,847,1050,54,1/8/2025
4164,525,838,89,3/27/2025
4165,943,954,27,12/3/2024
4166,590,367,24,8/23/2024
4167,14,175,40,7/24/2024
4168,385,812,43,2/9/2025
4169,112,1254,67,9/18/2024
4170,5,29,91,9/28/2024
4171,954,937,80,6/19/2024
4172,103,457,1,6/23/2024
4173,474,1095,27,3/18/2025
4174,935,738,18,6/21/2024
4175,990,1109,30,10/8/2024
4176,862,624,78,4/3/2025
4177,652,1206,30,2/1/2025
4178,385,348,41,1/28/2025
4179,967,50,34,3/7/2025
4180,273,157,11,10/7/2024
4181,601,440,93,12/19/2024
4182,544,487,92,3/6/2025
4183,144,921,85,7/21/2024
4184,680,521,45,5/25/2024
4185,308,219,41,2/3/2025
4186,989,586,10,10/15/2024
4187,379,636,49,1/28/2025
4188,921,337,48,2/14/2025
4189,97,801,71,3/27/2025
4190,932,228,35,8/30/2024
4191,470,405,63,7/12/2024
4192,394,403,23,6/30/2024
4193,111,142,7,9/27/2024
4194,423,1417,77,3/17/2025
4195,366,560,77,2/17/2025
4196,767,122,8,4/28/2025
4197,781,1056,92,3/4/2025
4198,488,793,13,12/31/2024
4199,963,445,52,12/17/2024
4200,992,779,80,6/2/2024
4201,127,1474,39,5/31/2024
4202,444,552,12,3/3/2025
4203,62,1033,31,10/26/2024
4204,140,161,27,10/28/2024
4205,754,559,1,8/13/2024
4206,786,107,38,5/11/2024
4207,820,766,61,10/26/2024
4208,814,80,16,5/11/2024
4209,391,849,54,3/13/2025
4210,154,11,40,9/6/2024
4211,752,1052,24,4/18/2025
4212,481,853,1,6/3/2024
4213,400,1105,3,5/4/2025
4214,128,999,85,12/21/2024
4215,1,950,49,11/27/2024
4216,790,622,1,8/30/2024
4217,23,721,23,10/1/2024
4218,227,172,58,3/22/2025
4219,429,221,60,11/2/2024
4220,504,428,55,1/18/2025
4221,539,258,33,9/26/2024
4222,584,877,70,12/26/2024
4223,999,999,51,12/7/2024
4224,53,137,52,4/15/2025
4225,310,1157,79,11/2/2024
4226,133,382,14,10/18/2024
4227,311,1002,69,9/26/2024
4228,901,550,26,9/21/2024
4229,215,101,97,5/6/2025
4230,287,66,40,2/10/2025
4231,396,788,93,5/18/2024
4232,999,390,23,9/11/2024
4233,209,644,75,9/1/2024
4234,573,551,14,10/30/2024
4235,538,669,7,5/25/2024
4236,534,439,96,11/5/2024
4237,634,918,55,11/5/2024
4238,253,938,59,7/14/2024
4239,642,862,12,8/6/2024
4240,67,498,89,3/10/2025
4241,386,1285,84,1/27/2025
4242,806,1080,63,11/25/2024
4243,516,61,63,11/6/2024
4244,223,243,61,7/17/2024
4245,111,980,92,9/26/2024
4246,894,16,13,11/3/2024
4247,690,585,68,8/20/2024
4248,231,360,44,4/10/2025
4249,11,30,15,6/3/2024
4250,327,505,100,12/27/2024
4251,31,309,24,9/21/2024
4252,685,1378,42,10/3/2024
4253,580,1499,62,8/4/2024
4254,799,634,59,7/31/2024
4255,374,119,92,10/21/2024
4256,529,705,57,4/15/2025
4257,871,584,77,6/28/2024
4258,170,293,59,6/7/2024
4259,253,1115,97,3/29/2025
4260,886,1104,63,1/21/2025
4261,886,805,30,12/27/2024
4262,510,1079,1,4/9/2025
4263,866,93,12,11/16/2024
4264,395,135,99,7/25/2024
4265,417,42,41,5/26/2024
4266,580,324,67,8/8/2024
4267,882,1275,50,3/29/2025
4268,496,1277,93,4/1/2025
4269,222,154,42,5/10/2025
4270,40,797,79,3/21/2025
4271,468,1200,89,8/18/2024
4272,960,329,11,1/15/2025
4273,278,1164,46,7/30/2024
4274,140,861,4,6/8/2024
4275,542,1127,10,3/3/2025
4276,395,1084,66,4/5/2025
4277,676,130,46,1/28/2025
4278,67,600,20,1/6/2025
4279,915,1230,20,10/29/2024
4280,23,661,80,1/1/2025
4281,236,866,36,11/2/2024
4282,350,726,36,5/21/2024
4283,986,838,78,2/16/2025
4284,646,1240,96,12/14/2024
4285,696,765,93,2/15/2025
4286,566,289,42,12/20/2024
4287,16,125,64,11/17/2024
4288,258,1046,81,8/13/2024
4289,489,23,71,2/13/2025
4290,356,845,40,12/13/2024
4291,760,1377,51,1/22/2025
4292,594,20,11,8/10/2024
4293,758,352,77,3/11/2025
4294,6,1390,52,5/2/2025
4295,444,878,14,5/14/2024
4296,605,1233,44,3/26/2025
4297,199,830,94,2/10/2025
4298,112,759,46,4/30/2025
4299,12,849,93,10/29/2024
4300,334,950,98,12/20/2024
4301,525,1311,3,9/22/2024
4302,883,1152,69,12/24/2024
4303,371,702,33,12/26/2024
4304,965,483,45,9/17/2024
4305,230,333,75,11/22/2024
4306,81,447,73,12/28/2024
4307,948,1238,83,4/1/2025
4308,941,1010,77,8/25/2024
4309,388,535,29,7/9/2024
4310,263,525,51,11/28/2024
4311,787,1073,17,12/20/2024
4312,702,484,25,12/15/2024
4313,258,1083,31,12/11/2024
4314,405,675,58,10/22/2024
4315,17,817,35,11/14/2024
4316,711,1007,41,12/27/2024
4317,572,22,45,4/6/2025
4318,924,1246,56,12/28/2024
4319,443,492,55,9/11/2024
4320,233,1001,19,8/6/2024
4321,955,405,37,4/30/2025
4322,101,1182,85,6/13/2024
4323,786,852,45,12/23/2024
4324,512,490,79,1/26/2025
4325,886,1497,22,4/4/2025
4326,425,118,48,9/23/2024
4327,584,1254,81,9/22/2024
4328,335,891,46,4/3/2025
4329,898,1173,98,5/27/2024
4330,840,978,33,4/27/2025
4331,398,701,9,12/14/2024
4332,978,1328,98,5/8/2025
4333,116,380,58,11/3/2024
4334,978,1061,14,4/28/2025
4335,159,436,91,8/25/2024
4336,145,1450,48,12/30/2024
4337,377,352,67,1/3/2025
